document_srl,module_srl,title,YMD
9469,185,"APP 실행 후 흰색화면 출력",2013-06
9378,185,"라이센스 발급요청의 건",2013-06
9345,185,"단말기 sleep 모드 해제 -> 잠금화면 해제 -> 앱화면 복귀시의 이벤트 핸들링 문의",2013-06
9332,185,"클라이언트 라이센스 발급 요청",2013-06
9159,185,"모피어스 Push Platform - Legacy 전문 관련 문의입니다.",2013-06
9229,185,"일정을 스마트폰 일정과 연동이 가능한지 검토",2013-06
9227,185,"개발 App 리소스 추가 등록 안되는 현상",2013-06
9212,185,"옵티머스 뷰1 및 옵티머스 lte2 오류 사항",2013-06
9199,185,"공지사항 기능 사용 방법",2013-06
9183,185,"설정파일을 못찾는오류",2013-06
9103,185,"단말 갤러리 파일 연동 이슈",2013-06
9094,185,"mobapp1, 2 서버에서 defunct 프로세스가 발생하고 있습니다. 조치 바랍니다.",2013-06
9043,185,"PUSH 확장 모듈 정리 건",2013-06
9038,185,"IBK iOS 업무 인수인계 지원 건",2013-06
9036,185,"메시지 발송 그룹에 대한 구성원 조회시 에러 발생",2013-06
9015,185,"현대엠코 확장지원 요청의 건",2013-06
8973,185,"사용 중지후 재사용시 통신 오류",2013-06
8949,185,"패킷량 이슈 및 잔여 이슈",2013-06
8943,185,"모피어스 서버 인수인계 지원 요청",2013-06
8902,185,"QR코드 모듈 수정 요청 사항",2013-06
8837,185,"리소스 배포 다운로드 에러 재 등록",2013-06
8831,185,"UPNS 로그인 실패 관련 EXCEPTION 발생시 DISCONNECTION 처리 요청.",2013-06
8828,185,"인트로 화면에서 ""registration_id를 가져오는데 실패하였습니다."" 형식의 오류메시지 해결방법 요청.",2013-06
8812,185,"도시철도공사 모바일업무 프로젝트 db 설정 암호화",2013-06
8803,185,"iOS 앱 구동 시 다운 문제 건 입니다.",2013-06
8786,185,"ios용 세콤홈블랙박스 소스 컴파일 에러",2013-06
8764,185,"앱스토어 리스트 오류",2013-06
8756,185,"모피어스 1.2.7.16 적용후, 오류",2013-06
8751,185,"웹뷰 height 차이 문의",2013-06
8719,185,"Native 화면으로의 CLEAR_TOP 동작 Error",2013-06
8612,185,"농협POC 관련 프로젝트 요청합니다.",2013-06
8609,185,"iOS 7 대응 관련 질문",2013-06
8533,185,"다국어 인도네시아 세팅 안됨",2013-06
8509,185,"Android 2.0 기능 문의",2013-06
8452,185,"개발용 라이센스 발급요청",2013-06
8404,185,"라이브러리 업데이트 후 애플리케이션 오류에 대한 확인 요청",2013-06
8364,185,"모바일오피스 통합관리-모바일관리-리소스관리 페이지 오픈시 에러 발생",2013-06
8323,185,"모바일 웹페이지 첨부파일 다운로드 오류",2013-06
8268,185,"[기술지원요청] 그룹웨어 라이브러리 업데이트",2013-06
8221,185,"오비맥주 지원 필요사항",2013-06
8200,185,"[설치지원]모피어스 테스트 라이센스 발급(세윤C&S)",2013-06
8197,185,"[설치지원]모피어스 테스트 라이센스 발급(웹플러스)",2013-06
8191,185,"삼화 페인트 JB OS 한글제외 문자 입력되지 않는 현상 제 수정 요청",2013-06
8188,185,"[기술지원-효성ITX] 플랫폼 지원기능 확인 요청의 건",2013-06
8176,185,"[기술지원-방문지원] SSM 버전업반영 요청의 건",2013-06
8174,185,"리소스 배포 오류",2013-06
8156,185,[기술지원-e-learning],2013-06
8144,185,"난독화 서버& 세컴듀얼 라이센스비교요청",2013-06
8133,185,"Android  c2dm의 registration_id 를 가져오지 못하는 오류에 대한 해결방안 지원요청",2013-06
8130,185,"20MB 이상의 암호화 리소스 배포시 오류",2013-06
8103,185,"new_scr로 여러개의 화면 생성후 Clear_top 화면 생성시 죽는 현상",2013-06
8090,185,"admin 통계 기능 오류",2013-06
8088,185,"리소스 암호화 웹페이지에 대한 지원 요청",2013-06
8074,185,"라이브러리 업데이트 이후 에러 문제",2013-06
8056,185,"App store 검수 반려 사고 사례 전파.",2013-06
8042,185,[기술지원-방문]삼일회계법인,2013-06
8012,185,"admin 로그 오류 및 iOS 오류 정리",2013-06
8003,185,"모피어스 관리자 앱서비스 관리 오류 지원",2013-06
7972,185,[기술지원-방문]삼일회계법인,2013-06
7968,185,"앱 난독화 이후 보안성심사 이슈 건",2013-06
7914,185,"WNGetCommonMediaFiles() 사용시 이미지 적용 오류",2013-06
7908,185,"[기술지원-Android]  SSM 인터페이스 추가에 따른 확장지원",2013-06
7853,185,"긴급 처리에 대한 확인",2013-06
7841,185,"Push 연동 관련 회의 요청",2013-06
7829,185,"Native 화면이 세로 화면으로 전환되지 않는 이슈",2013-05
7827,185,"운영서버#1 배포된 소스 삭제 복구지원",2013-05
7807,185,"네트워크 통신 부분 확인 요청",2013-05
7779,185,"WNPopupDatePicker 함수 호출후 에러",2013-05
7767,185,"타블렛 가로모드 APP 을 세로 모드에서 실행하면 죽는 이슈",2013-05
7745,185,"관리자 리소스 배포 시 오류 로그 확인 요청",2013-05
7708,185,"pcap 설치 요청건",2013-05
7699,185,"push 기능 지원 요청",2013-05
7676,185,"NSURLErrorDomain 오류 확인",2013-05
7663,185,"android MAC address 얻지 못하는 경우",2013-05
7655,185,"TalkBack 서비스(시각 장애인 음성 피드백) 사용시 오류 사항",2013-05
7651,185,"Afaria ios client 작업 요청",2013-05
7629,185,"연구소 지원 필요사항 20130526",2013-05
7625,185,"연구소 지원 필요사항 (2013.05.26)",2013-05
7601,185,"iOS 바코드 스캔 화면 변경",2013-05
7573,185,"전문 별 chracter set 변환 요청",2013-05
7553,185,"연구소 지원 필요사항 정리",2013-05
7528,185,"ajax 통신 오류",2013-05
7505,185,"리소스 암호화 적용 오류 문의",2013-05
7467,185,"appmanifest.xml 통합요청",2013-05
7431,185,"폰,태블릿 화면 고정 관련 문의드립니다.",2013-05
7361,185,"UPNS 클라이언트(앱)가 PUSH 서버 접속이 안되요",2013-05
7343,185,"요청사항 정리",2013-05
7341,185,"Native 화면 개발 시 moveToWebOnNewActWithUrl 사용 에러",2013-05
7310,185,"그룹웨어 오류건-방문지원요청",2013-05
7275,185,"새로운 nFilter (보안키패드) 적용 요청",2013-05
7244,185,"[기술지원-방문]앱간 데이타 연동 요청",2013-05
7240,185,"GCM 적용 요청",2013-05
7233,185,"ios 모피어스 라이브러리 갱신할떄 프로젝트 변경 방법 문의",2013-05
7228,185,"auto-update 전문 'PUT' -> 'POST' method 변경 요청",2013-05
7226,185,"start page 흰화면 출력이 후 이미지 출력되는 현상",2013-05
7205,185,"스위치버튼관련 요청사항입니다",2013-05
7183,185,"ios 추가 라이센스 요청",2013-05
7153,185,"ios 에서 a tag 이동 관련 오류",2013-05
7126,185,"리소스 암호화를 위한 서버 설치 요청",2013-05
7117,185,"PUSH 서버 및 클라이언트 설정값 변경 요청에 대한 문의",2013-05
7072,185,"AppManifest.xml 암호화 문의",2013-05
7069,185,"레거시 연동 시 오류코드 비정상 처리",2013-05
7061,185,"해상도에 따라 화면이 표시될 수 있도록 요청",2013-05
7055,185,"footer 개발 요청 요건 변경의 건",2013-05
7036,185,"PUSH 처리",2013-05
7006,185,"앱연동 확인 요청",2013-05
6991,185,"push &  위변조방지 관련",2013-05
6985,185,난독화,2013-05
6975,185,"메일내용이 큰경우 오류 확인 요청",2013-05
6931,185,"페이지 이동시 페이지 로딩 속도 개선 방법 요청",2013-05
6897,185,"기업은행 앱 네비 및 스크롤 속도개선 요청",2013-05
6872,185,"안드로이드 GCM 연동개발",2013-05
6814,185,"삼화 페인트 JB OS 탑재 단말에서 한글을 제외한 키패드 입력되지 않는 현상",2013-05
6803,185,"iphone에서  mobile homepage (JSP) 연동 관련 통신 지연 이슈",2013-05
6793,185,"PUSH Sender Fail Over 동작 문제 확인요청(for mssql)",2013-05
6785,185,"WNMoveToContacts 같은 화면에서 2번 호출시 어플 다운되는 현상",2013-05
6780,185,"페이지 이동시 느려지는 현상",2013-05
6769,185,"Frame만 있는 Web App 개발 요청",2013-05
6767,185,"SMRT 메시지 예약 발송이 되지 않음",2013-05
6729,185,"리소스 다운로드 진행중 오류",2013-05
6727,185,"footer UI개발 요청의 건",2013-05
6621,185,"iOS 화면 전환 오류",2013-05
6514,185,"PUSH fail-over 쿼리 오류 수정 요청",2013-05
6503,185,"iOS 에서의 내부망 Wifi 접속 오류 이슈 분석 요청",2013-05
6495,185,"어드민 통계 처리",2013-05
6490,185,"노트2 바코드스캔 오류",2013-05
6480,185,"FailOver Server Stop 설정 문의",2013-05
6454,185,"HTTP 프로토콜 사용 PDF 문서 연동 기능 문의",2013-04
6390,185,"apache/tomcat 연동 시 http1.1 keep alive off 설정 지원",2013-04
6380,185,"통신간 인디게이터 관련 요청입니다.",2013-04
6369,185,"[SENDER UPNS발송시] NO APPID 라고 나오는 이유 문의",2013-04
6317,185,"단말 TO 단말 메시지 전송 시 메세지 데이터 관련 지원건",2013-04
6311,185,"서버에서 쿠키 정보 최초에 셋팅하는 방법 문의",2013-04
6242,185,"Morpheus Admin 로그인 암호 암호화",2013-04
6244,185,"산출물 제출 시 서버 소스 제출에 대한 문의",2013-04
6240,185,"관리자 리소스 배포에 대한 문의 지원 요청",2013-04
6230,185,"흥국생명 모바일창구앱의 화면고정에 대한 오류",2013-04
6227,185,"Full 리소스 암호화 모피어스 오류 (화면전환 오류 -가호화면 막지못함)",2013-04
6220,185,"[에스원 현업 요청의 건]",2013-04
6216,185,"sqlite 관련 기술 문의",2013-04
6205,185,"[삼성생명 휴대폰서비스] SKT/KT 정액 사용자 목록 요청",2013-04
6203,185,"[흥국화재] 모바일보상 서버 오류 확인 요청",2013-04
6192,185,"[확장개발 요청의  건",2013-04
6190,185,"upns 라이브러리 패치 후 배터리 소모 지원",2013-04
6111,185,"[upns] upns 에서 push message 암호화 방안",2013-04
6106,185,"하우시스 IOS 버전 별 가로 세로전환 확인 요청",2013-04
6100,185,"하우시스 IOS 버전별 가로 세로 전환 문제",2013-04
6074,185,"upns 푸쉬 단말 수신확인 메뉴 관련 지원",2013-04
6046,185,"HTTP 통신 암호화 처리 요청",2013-04
6044,185,"(재요청) 데이터 저장 시 암호화 지원",2013-04
6041,185,"Multimedia 관련",2013-04
6006,185,"sender failover 기능 요청 드립니다.",2013-04
5979,185,"설치 가이드",2013-04
5933,185,"push sender 최종 소스 확인요청",2013-04
5931,185,"push sender active/active 에 대한 방안 지원",2013-04
5929,185,"소프트포럼 보안모듈 설치 담당자 작업 방법에 대한 지원",2013-04
5927,185,"서버 소프트웨어 구성도 문의",2013-04
5925,185,"레거시 연동 시 인코딩 지원",2013-04
5923,185,"서버 전문 controller 추가 방법 지원",2013-04
5921,185,"라이센스 적용 후 서버 오류에 대한 지원",2013-04
5919,185,"라이센스 추가 발급",2013-04
5917,185,"서버 프로그램 설치에 관련 체크리스트 지원",2013-04
5915,185,"모피어스 DB 설치 및 운영에 관한 대응 및 방안",2013-04
5913,185,"운영계 관리자 접속 문의",2013-04
5911,185,"sender 인증 오류 확인 요청",2013-04
5903,185,"[SENDER APNS발송 에러] SSL Socket 연결실패",2013-04
5856,185,"LG 하우시스 긴급 지원 요청",2013-04
5853,185,"네이티브 기술지원 요청",2013-04
5850,185,"failover 기능 적용",2013-04
5822,185,"[ 안드로이드 ]  헤더에 스크린아이디 추가 , 폴더 구조에서 CLEAR_TOP 으로 호출시  onInitPage() 호출되는 증상",2013-04
5810,185,"에러 핸들링 시 오류 메세지 수정 요청",2013-04
5771,185,"앱 실행중 오류",2013-04
5759,185,"proguard 적용 요청",2013-04
5720,185,"하드웨어 가속 페이지별 사용 가능 여부 문의드립니다",2013-04
5683,185,"[안드로이드] DatePicker 에서 날짜 선택 후 어플 비정상 종료",2013-04
5650,185,"sender에러관련 에러발견 및 수정사항입니다. [TBL_PUSH_RETRANS.COLLAPSEKEY]",2013-04
5583,185,"[ios] 화면 오류 지원 요청",2013-04
5606,185,"접근성 (TTS)",2013-04
5592,185,"화면 회전 관련하여 문의 드렸던 내용 다시 문의 드립니다.",2013-04
5526,185,"아이페드/  안드로이드 테블릿에서 html5를 사용한 video play 문의",2013-04
5506,185,"바코드스캔 API 요청",2013-04
5371,185,"iphone 상에서 앱실행시 특정화면의 아이콘이 간헐적으로 사라지는 현상에 대한 확인요청",2013-04
5356,185,"모피어스 푸시 시스템 오류 건입니다,",2013-04
5350,185,"안드로이드 암호화 오류",2013-04
5312,185,"GCM 클라이언트 라이브러리 요청",2013-04
5301,185,"프로젝트 라이센스 발급요청",2013-04
5297,185,"[기술지원-현장지원]리소스다운로드 및 암복호화처리",2013-04
5295,185,"[기술지원-현대오토에버]푸시설명및 질의응답",2013-04
5293,185,[기술지원-현대오토에버],2013-04
5291,185,"[현대로템-사업지원]모피어스소개및 질의응답",2013-04
5248,185,"네이티브 기술지원 요청",2013-04
5245,185,"push SENDER 관련[apns 를 사용하는 서비스가 여러개일때 문제]",2013-04
5181,185,"클라이언트 추가 라이센스 요청",2013-04
5162,185,"금융안전대책 에 따른 ip , mac address,  핸드폰번호 정보 통신 헤더에 세팅하기",2013-04
5092,185,"리소스 암호화 적용 대상 문의",2013-04
5067,185,"주소록 연동 기능 요청 드립니다.",2013-04
5064,185,"push 서버 설치 건",2013-04
5057,185,"LG 생명과학 JB에서 callerObject.runOnUiThread 사용시 그 후 발생하는 웹페이지의 특정 이벤트 먹통되는 현상",2013-04
5042,185,"레이어 팝업에 인풋박스 사용 시 키패드가 올라오면 포커스가 틀어지는 현상.",2013-04
5035,185,"암호화 처리 지원 요청",2013-04
5030,185,"아이페드/테블릿에서 html5를 사용한 video play 문의",2013-04
5014,185,"애플리케이션 라이센스 요청",2013-04
5011,185,"데이터 저장 시 암호화 지원",2013-04
5006,185,"앱종료시 로그인 세션유지 요청",2013-04
4990,185,"iOS 4.3에서 footer 고정안되는 현상",2013-04
4977,185,"현재 설치되어 있는 리소스 update 모듈 요청",2013-04
4972,185,"액티비티 이동 시 액티비티가 메모리 상에 여전히 남는 현상.",2013-04
4967,185,"UPNS LIB 전문 추가 요청 드립니다.",2013-04
4885,185,"mpui 사용 및 switch 관련 문의 입니다.",2013-03
4798,185,"ios 프로젝트 화면 orientation 오류, 다건 데이터 수신시 오류 사항입니다.",2013-03
4794,185,"WNRemovePageInPStack() API 사용시 오류",2013-03
4714,185,"리소스 업데이트 멈추는 현상 로그 분석 요청",2013-03
4694,185,"테이블 컬럼 확인 요청",2013-03
4625,185,"LG 하우시스 겔럭시 텝10.1 (WIFI 전용 단말로 WIFI 연결 시 전문통신 오류)",2013-03
4676,185,"WNTabMoveToHtmlPage  API 사용시 파라미터 전달 오류",2013-03
4650,185,"클라이언트 라이센스 파일 깨짐에 대한 확인 요청",2013-03
4636,185,"공단 모피어스가 정식라인선스가 발급되서 운영 중인지 확인 요청",2013-03
4629,185,"앱서비스 추가 후 리소스 배포 시 오류",2013-03
4619,185,"클라이언트 라이센스 및 프로젝트 요청",2013-03
4614,185,"리소스 업데이트 정보 배포 등록 일시 추가 요청",2013-03
4605,185,"결과값 형식 차이",2013-03
4575,185,"안드로이드 화면 고정 후 앱 실행",2013-03
4572,185,"리얼장비 Morpheus Push 설치건",2013-03
